file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/utils/comparator/__test__/Comparator.test.js,Conditional Test Logic,"{'line': 27, 'column': 6, 'index': 1178}","  25 |   it('should compare with custom comparator function', () => {
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 52, 'column': 4, 'index': 1650}","  50 |
  51 |     trie.deleteWord('cat');
> 52 |     expect(trie.doesWordExist('car')).toEqual(true);
     |    ^ Duplicate Assert
  53 |     expect(trie.doesWordExist('cart')).toBe(true);
  54 |     expect(trie.doesWordExist('cat')).toBe(false);
  55 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 52, 'column': 4, 'index': 1650}","  50 |
  51 |     trie.deleteWord('cat');
> 52 |     expect(trie.doesWordExist('car')).toEqual(true);
     |    ^ Duplicate Assert
  53 |     expect(trie.doesWordExist('cart')).toBe(true);
  54 |     expect(trie.doesWordExist('cat')).toBe(false);
  55 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 53, 'column': 4, 'index': 1703}","  51 |     trie.deleteWord('cat');
  52 |     expect(trie.doesWordExist('car')).toEqual(true);
> 53 |     expect(trie.doesWordExist('cart')).toBe(true);
     |    ^ Duplicate Assert
  54 |     expect(trie.doesWordExist('cat')).toBe(false);
  55 |
  56 |     trie.deleteWord('car');"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 53, 'column': 4, 'index': 1703}","  51 |     trie.deleteWord('cat');
  52 |     expect(trie.doesWordExist('car')).toEqual(true);
> 53 |     expect(trie.doesWordExist('cart')).toBe(true);
     |    ^ Duplicate Assert
  54 |     expect(trie.doesWordExist('cat')).toBe(false);
  55 |
  56 |     trie.deleteWord('car');"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 54, 'column': 4, 'index': 1754}","  52 |     expect(trie.doesWordExist('car')).toEqual(true);
  53 |     expect(trie.doesWordExist('cart')).toBe(true);
> 54 |     expect(trie.doesWordExist('cat')).toBe(false);
     |    ^ Duplicate Assert
  55 |
  56 |     trie.deleteWord('car');
  57 |     expect(trie.doesWordExist('car')).toEqual(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 57, 'column': 4, 'index': 1834}","  55 |
  56 |     trie.deleteWord('car');
> 57 |     expect(trie.doesWordExist('car')).toEqual(false);
     |    ^ Duplicate Assert
  58 |     expect(trie.doesWordExist('cart')).toBe(true);
  59 |
  60 |     trie.deleteWord('cart');"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 57, 'column': 4, 'index': 1834}","  55 |
  56 |     trie.deleteWord('car');
> 57 |     expect(trie.doesWordExist('car')).toEqual(false);
     |    ^ Duplicate Assert
  58 |     expect(trie.doesWordExist('cart')).toBe(true);
  59 |
  60 |     trie.deleteWord('cart');"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 58, 'column': 4, 'index': 1888}","  56 |     trie.deleteWord('car');
  57 |     expect(trie.doesWordExist('car')).toEqual(false);
> 58 |     expect(trie.doesWordExist('cart')).toBe(true);
     |    ^ Duplicate Assert
  59 |
  60 |     trie.deleteWord('cart');
  61 |     expect(trie.doesWordExist('car')).toEqual(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 58, 'column': 4, 'index': 1888}","  56 |     trie.deleteWord('car');
  57 |     expect(trie.doesWordExist('car')).toEqual(false);
> 58 |     expect(trie.doesWordExist('cart')).toBe(true);
     |    ^ Duplicate Assert
  59 |
  60 |     trie.deleteWord('cart');
  61 |     expect(trie.doesWordExist('car')).toEqual(false);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 61, 'column': 4, 'index': 1969}","  59 |
  60 |     trie.deleteWord('cart');
> 61 |     expect(trie.doesWordExist('car')).toEqual(false);
     |    ^ Duplicate Assert
  62 |     expect(trie.doesWordExist('cart')).toBe(false);
  63 |   });
  64 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 61, 'column': 4, 'index': 1969}","  59 |
  60 |     trie.deleteWord('cart');
> 61 |     expect(trie.doesWordExist('car')).toEqual(false);
     |    ^ Duplicate Assert
  62 |     expect(trie.doesWordExist('cart')).toBe(false);
  63 |   });
  64 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/trie/__test__/Trie.test.js,Duplicate Assert,"{'line': 62, 'column': 4, 'index': 2023}","  60 |     trie.deleteWord('cart');
  61 |     expect(trie.doesWordExist('car')).toEqual(false);
> 62 |     expect(trie.doesWordExist('cart')).toBe(false);
     |    ^ Duplicate Assert
  63 |   });
  64 |
  65 |   it('should suggests next characters', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 60, 'column': 46, 'index': 2343}","  58 |     expect(segmentTree.rangeQuery(0, 5)).toBe(-1);
  59 |     expect(segmentTree.rangeQuery(0, 2)).toBe(-1);
> 60 |     expect(segmentTree.rangeQuery(1, 3)).toBe(0);
     |                                              ^ Magic Number
  61 |     expect(segmentTree.rangeQuery(2, 4)).toBe(0);
  62 |     expect(segmentTree.rangeQuery(4, 5)).toBe(1);
  63 |     expect(segmentTree.rangeQuery(2, 2)).toBe(4);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 61, 'column': 46, 'index': 2393}","  59 |     expect(segmentTree.rangeQuery(0, 2)).toBe(-1);
  60 |     expect(segmentTree.rangeQuery(1, 3)).toBe(0);
> 61 |     expect(segmentTree.rangeQuery(2, 4)).toBe(0);
     |                                              ^ Magic Number
  62 |     expect(segmentTree.rangeQuery(4, 5)).toBe(1);
  63 |     expect(segmentTree.rangeQuery(2, 2)).toBe(4);
  64 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 62, 'column': 46, 'index': 2443}","  60 |     expect(segmentTree.rangeQuery(1, 3)).toBe(0);
  61 |     expect(segmentTree.rangeQuery(2, 4)).toBe(0);
> 62 |     expect(segmentTree.rangeQuery(4, 5)).toBe(1);
     |                                              ^ Magic Number
  63 |     expect(segmentTree.rangeQuery(2, 2)).toBe(4);
  64 |   });
  65 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 63, 'column': 46, 'index': 2493}","  61 |     expect(segmentTree.rangeQuery(2, 4)).toBe(0);
  62 |     expect(segmentTree.rangeQuery(4, 5)).toBe(1);
> 63 |     expect(segmentTree.rangeQuery(2, 2)).toBe(4);
     |                                              ^ Magic Number
  64 |   });
  65 |
  66 |   it('should do min range query on not power of two length array', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 72, 'column': 46, 'index': 2829}","  70 |     expect(segmentTree.rangeQuery(0, 4)).toBe(-1);
  71 |     expect(segmentTree.rangeQuery(0, 1)).toBe(-1);
> 72 |     expect(segmentTree.rangeQuery(1, 3)).toBe(0);
     |                                              ^ Magic Number
  73 |     expect(segmentTree.rangeQuery(1, 2)).toBe(2);
  74 |     expect(segmentTree.rangeQuery(2, 3)).toBe(0);
  75 |     expect(segmentTree.rangeQuery(2, 2)).toBe(4);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 73, 'column': 46, 'index': 2879}","  71 |     expect(segmentTree.rangeQuery(0, 1)).toBe(-1);
  72 |     expect(segmentTree.rangeQuery(1, 3)).toBe(0);
> 73 |     expect(segmentTree.rangeQuery(1, 2)).toBe(2);
     |                                              ^ Magic Number
  74 |     expect(segmentTree.rangeQuery(2, 3)).toBe(0);
  75 |     expect(segmentTree.rangeQuery(2, 2)).toBe(4);
  76 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 74, 'column': 46, 'index': 2929}","  72 |     expect(segmentTree.rangeQuery(1, 3)).toBe(0);
  73 |     expect(segmentTree.rangeQuery(1, 2)).toBe(2);
> 74 |     expect(segmentTree.rangeQuery(2, 3)).toBe(0);
     |                                              ^ Magic Number
  75 |     expect(segmentTree.rangeQuery(2, 2)).toBe(4);
  76 |   });
  77 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 75, 'column': 46, 'index': 2979}","  73 |     expect(segmentTree.rangeQuery(1, 2)).toBe(2);
  74 |     expect(segmentTree.rangeQuery(2, 3)).toBe(0);
> 75 |     expect(segmentTree.rangeQuery(2, 2)).toBe(4);
     |                                              ^ Magic Number
  76 |   });
  77 |
  78 |   it('should do max range query', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 82, 'column': 46, 'index': 3187}","  80 |     const segmentTree = new SegmentTree(array, Math.max, -Infinity);
  81 |
> 82 |     expect(segmentTree.rangeQuery(0, 5)).toBe(4);
     |                                              ^ Magic Number
  83 |     expect(segmentTree.rangeQuery(0, 1)).toBe(3);
  84 |     expect(segmentTree.rangeQuery(1, 3)).toBe(4);
  85 |     expect(segmentTree.rangeQuery(2, 4)).toBe(4);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 83, 'column': 46, 'index': 3237}","  81 |
  82 |     expect(segmentTree.rangeQuery(0, 5)).toBe(4);
> 83 |     expect(segmentTree.rangeQuery(0, 1)).toBe(3);
     |                                              ^ Magic Number
  84 |     expect(segmentTree.rangeQuery(1, 3)).toBe(4);
  85 |     expect(segmentTree.rangeQuery(2, 4)).toBe(4);
  86 |     expect(segmentTree.rangeQuery(4, 5)).toBe(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 84, 'column': 46, 'index': 3287}","  82 |     expect(segmentTree.rangeQuery(0, 5)).toBe(4);
  83 |     expect(segmentTree.rangeQuery(0, 1)).toBe(3);
> 84 |     expect(segmentTree.rangeQuery(1, 3)).toBe(4);
     |                                              ^ Magic Number
  85 |     expect(segmentTree.rangeQuery(2, 4)).toBe(4);
  86 |     expect(segmentTree.rangeQuery(4, 5)).toBe(2);
  87 |     expect(segmentTree.rangeQuery(3, 3)).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 85, 'column': 46, 'index': 3337}","  83 |     expect(segmentTree.rangeQuery(0, 1)).toBe(3);
  84 |     expect(segmentTree.rangeQuery(1, 3)).toBe(4);
> 85 |     expect(segmentTree.rangeQuery(2, 4)).toBe(4);
     |                                              ^ Magic Number
  86 |     expect(segmentTree.rangeQuery(4, 5)).toBe(2);
  87 |     expect(segmentTree.rangeQuery(3, 3)).toBe(0);
  88 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 86, 'column': 46, 'index': 3387}","  84 |     expect(segmentTree.rangeQuery(1, 3)).toBe(4);
  85 |     expect(segmentTree.rangeQuery(2, 4)).toBe(4);
> 86 |     expect(segmentTree.rangeQuery(4, 5)).toBe(2);
     |                                              ^ Magic Number
  87 |     expect(segmentTree.rangeQuery(3, 3)).toBe(0);
  88 |   });
  89 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 87, 'column': 46, 'index': 3437}","  85 |     expect(segmentTree.rangeQuery(2, 4)).toBe(4);
  86 |     expect(segmentTree.rangeQuery(4, 5)).toBe(2);
> 87 |     expect(segmentTree.rangeQuery(3, 3)).toBe(0);
     |                                              ^ Magic Number
  88 |   });
  89 |
  90 |   it('should do sum range query', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 94, 'column': 46, 'index': 3646}","  92 |     const segmentTree = new SegmentTree(array, (a, b) => (a + b), 0);
  93 |
> 94 |     expect(segmentTree.rangeQuery(0, 5)).toBe(9);
     |                                              ^ Magic Number
  95 |     expect(segmentTree.rangeQuery(0, 1)).toBe(2);
  96 |     expect(segmentTree.rangeQuery(1, 3)).toBe(7);
  97 |     expect(segmentTree.rangeQuery(2, 4)).toBe(6);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 95, 'column': 46, 'index': 3696}","  93 |
  94 |     expect(segmentTree.rangeQuery(0, 5)).toBe(9);
> 95 |     expect(segmentTree.rangeQuery(0, 1)).toBe(2);
     |                                              ^ Magic Number
  96 |     expect(segmentTree.rangeQuery(1, 3)).toBe(7);
  97 |     expect(segmentTree.rangeQuery(2, 4)).toBe(6);
  98 |     expect(segmentTree.rangeQuery(4, 5)).toBe(3);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 96, 'column': 46, 'index': 3746}","  94 |     expect(segmentTree.rangeQuery(0, 5)).toBe(9);
  95 |     expect(segmentTree.rangeQuery(0, 1)).toBe(2);
> 96 |     expect(segmentTree.rangeQuery(1, 3)).toBe(7);
     |                                              ^ Magic Number
  97 |     expect(segmentTree.rangeQuery(2, 4)).toBe(6);
  98 |     expect(segmentTree.rangeQuery(4, 5)).toBe(3);
  99 |     expect(segmentTree.rangeQuery(3, 3)).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 97, 'column': 46, 'index': 3796}","   95 |     expect(segmentTree.rangeQuery(0, 1)).toBe(2);
   96 |     expect(segmentTree.rangeQuery(1, 3)).toBe(7);
>  97 |     expect(segmentTree.rangeQuery(2, 4)).toBe(6);
      |                                              ^ Magic Number
   98 |     expect(segmentTree.rangeQuery(4, 5)).toBe(3);
   99 |     expect(segmentTree.rangeQuery(3, 3)).toBe(0);
  100 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/segment-tree/__test__/SegmentTree.test.js,Magic Number,"{'line': 98, 'column': 46, 'index': 3846}","   96 |     expect(segmentTree.rangeQuery(1, 3)).toBe(7);
   97 |     expect(segmentTree.rangeQuery(2, 4)).toBe(6);
>  98 |     expect(segmentTree.rangeQuery(4, 5)).toBe(3);
      |                                              ^ Magic Number
   99 |     expect(segmentTree.rangeQuery(3, 3)).toBe(0);
